2018-01-01,9:30,19.0,100.0,1.0,1.2,NW
2018-01-01,12:30,19.0,91.0,1.0,1.2,SE
2018-01-01,18:30,19.0,90.0,1.0,0.0,Calm
2018-01-02,9:30,14.5,100.0,18.0,0.0,Calm
2018-01-02,12:30,14.5,100.0,18.0,2.4,NE
2018-01-02,18:30,14.5,100.0,18.0,0.0,Calm
2018-01-03,9:30,15.0,100.0,34.0,1.2,SE
2018-01-03,12:30,15.0,100.0,34.0,2.4,W
2018-01-03,18:30,15.0,100.0,34.0,0.0,Calm
2018-01-04,9:30,22.0,100.0,21.0,0.0,Calm
2018-01-04,12:30,22.0,80.0,21.0,3.6,NW
2018-01-04,18:30,22.0,90.0,21.0,1.2,NW
2018-01-05,9:30,22.5,100.0,0.0,2.4,NE
2018-01-05,12:30,22.5,73.0,0.0,3.6,NW
2018-01-05,18:30,22.5,90.0,0.0,1.2,SE
2018-01-06,9:30,21.3,100.0,0.0,0.0,Calm
2018-01-06,12:30,21.3,82.0,0.0,3.6,SE
2018-01-06,18:30,21.3,80.0,0.0,0.0,Calm
2018-01-07,9:30,22.0,100.0,0.0,0.0,Calm
2018-01-07,12:30,22.0,73.0,0.0,3.6,NE
2018-01-07,18:30,22.0,90.0,0.0,0.0,Calm
2018-01-08,9:30,22.5,100.0,0.0,0.0,Calm
2018-01-08,12:30,22.5,65.0,0.0,3.6,SE
2018-01-08,18:30,22.5,80.0,0.0,0.0,Calm
2018-01-09,9:30,23.0,100.0,0.0,0.0,Calm
2018-01-09,12:30,23.0,65.0,0.0,6.0,NW
2018-01-09,18:30,23.0,72.0,0.0,0.0,Calm
2018-01-10,9:30,22.0,100.0,0.0,3.6,NW
2018-01-10,12:30,22.0,65.0,0.0,6.0,SE
2018-01-10,18:30,22.0,80.0,0.0,0.0,Calm
2018-01-11,9:30,21.1,100.0,0.0,2.4,SE
2018-01-11,12:30,21.1,57.0,0.0,6.0,SE
2018-01-11,18:30,21.1,90.0,0.0,0.0,Calm
2018-01-12,9:30,22.5,100.0,0.0,0.0,Calm
2018-01-12,12:30,22.5,57.0,0.0,6.0,SE
2018-01-12,18:30,22.5,80.0,0.0,0.0,Calm
2018-01-13,9:30,21.5,100.0,0.0,2.4,SE
2018-01-13,12:30,21.5,56.0,0.0,6.0,SE
2018-01-13,18:30,21.5,80.0,0.0,0.0,Calm
2018-01-14,9:30,22.0,90.0,0.0,2.4,SE
2018-01-14,12:30,22.0,65.0,0.0,6.0,SE
2018-01-14,18:30,22.0,90.0,0.0,0.0,Calm
2018-01-15,9:30,22.5,90.0,0.0,0.0,Calm
2018-01-15,12:30,22.5,57.0,0.0,3.6,SW
2018-01-15,18:30,22.5,90.0,0.0,0.0,Calm
2018-01-16,9:30,21.0,80.0,0.0,0.0,Calm
2018-01-16,12:30,21.0,64.0,0.0,3.6,SE
2018-01-16,18:30,21.0,80.0,0.0,0.0,Calm
2018-01-17,9:30,20.5,100.0,0.0,0.0,Calm
2018-01-17,12:30,20.5,64.0,0.0,3.6,SE
2018-01-17,18:30,20.5,80.0,0.0,0.0,Calm
2018-01-18,9:30,22.5,100.0,0.0,0.0,Calm
2018-01-18,12:30,22.5,56.0,0.0,2.4,SE
2018-01-18,18:30,22.5,71.0,0.0,0.0,Calm
2018-01-19,9:30,23.0,100.0,0.0,1.2,NE
2018-01-19,12:30,23.0,57.0,0.0,3.6,SE
2018-01-19,18:30,23.0,80.0,0.0,0.0,Calm
2018-01-20,9:30,23.3,89.0,0.0,1.2,SE
2018-01-20,12:30,23.3,50.0,0.0,3.6,NW
2018-01-20,18:30,23.3,72.0,0.0,0.0,Calm
2018-01-21,9:30,24.0,89.0,0.0,0.0,Calm
2018-01-21,12:30,24.0,57.0,0.0,3.6,S
2018-01-21,18:30,24.0,81.0,0.0,0.0,Calm
2018-01-22,9:30,23.5,100.0,0.0,0.0,Calm
2018-01-22,12:30,23.5,42.0,0.0,3.6,SE
2018-01-22,18:30,23.5,72.0,0.0,0.0,Calm
2018-01-23,9:30,23.5,89.0,0.0,0.0,Calm
2018-01-23,12:30,23.5,42.0,0.0,2.4,NE
2018-01-23,18:30,23.5,72.0,0.0,0.0,Calm
2018-01-24,9:30,23.7,100.0,0.0,0.0,Calm
2018-01-24,12:30,23.7,57.0,0.0,3.6,SE
2018-01-24,18:30,23.7,64.0,0.0,0.0,Calm
2018-01-25,9:30,23.3,89.0,0.0,0.0,Calm
2018-01-25,12:30,23.3,50.0,0.0,6.0,NW
2018-01-25,18:30,23.3,63.0,0.0,0.0,Calm
2018-01-26,9:30,23.5,89.0,0.0,1.2,SE
2018-01-26,12:30,23.5,51.0,0.0,3.6,NE
2018-01-26,18:30,23.5,63.0,0.0,0.0,Calm
2018-01-27,9:30,23.5,80.0,0.0,0.0,Calm
2018-01-27,12:30,23.5,51.0,0.0,4.8,SW
2018-01-27,18:30,23.5,72.0,0.0,0.0,Calm
2018-01-28,9:30,22.5,79.0,0.0,1.2,NW
